"","UT1","UT2","Ab1","Ab2","L1","L2","LAb1","LAb2"
"Mlycd",4.89327244112749,4.86071056387548,4.52117994038581,4.85974106858139,3.72448282251786,4.05454893661826,4.19906990019514,3.94390502982073
"Exosc4",5.575155218533,5.1969716465028,4.86409009983655,5.62369307609173,5.29434930292797,5.36029903373929,5.7146323625486,5.43794401978111
"Il17rc",4.38348459816168,4.48411664295966,4.16861355038114,4.36479120694311,4.02207479812706,4.04823924700271,4.26905693651349,4.18540935198201
"Ftsj1",4.95576283888058,4.67156391244921,4.89395226469737,5.13978765250763,4.56959265624884,4.67800953686069,4.94478550184328,4.75394273255242
"Mrpl55",6.49705431882619,6.2794361643282,6.30880049876895,6.56568584232428,6.46406688373351,6.3873980443832,6.81519079656954,6.58599203258333
"Mvp",5.39471388907042,5.27388582064117,5.05331989817632,5.24288966708703,5.77691218094646,5.83039881228144,6.16110257309428,5.97526796653186
"Myg1",5.70405118377161,5.3837237608886,5.1947638912098,5.96524456184993,4.78087275560952,4.88910507291214,5.10428116912946,5.0430532225162
"Gm11249",3.97971739199012,3.66281739453022,3.49807500873751,3.97441997636903,3.70655139868835,3.48348082240053,3.77308960512699,3.73468613402996
"Castor1",4.84521151752596,4.77618612999315,4.3413147829919,4.66346188727144,4.26230013382692,4.21748662679686,4.53347359521452,4.35323616280271
"Zfp444",4.58980352394894,4.43920957755279,4.10914199029242,4.54325504398298,4.02469207426258,3.95806510288663,4.19415098092349,4.16803586324424
"Mrpl58",5.04492610957698,4.8844244711107,4.85197680047732,5.09857438746338,4.63425822595109,4.6665405436635,4.91816575733092,4.84066362134127
"Cetn4",3.08836143587928,3.2063997608708,3.36784526148506,3.23435851633308,3.07939905322805,2.96010656201232,3.02467165902963,3.16804626298457
"Zcchc17",5.60065308090745,5.62330636589181,6.15223030960148,5.8535306171747,5.11708049764015,5.20311169352073,5.37989520866521,5.44207090565762
"Ftl1-ps2",6.20739782878093,6.22774526498268,6.09744889308852,6.21709755912238,6.76526154438663,6.73051772164822,6.87655537942413,7.17419852160196
"Phax",6.41926612856598,6.66233123944896,7.0068819520267,6.71956959475158,6.37115204360001,6.43348481358499,6.56716810078616,6.7885036564127
"Tsen34",6.02355440220912,5.82704721197461,5.3921171748733,6.06298829473432,4.93486674379564,5.10217501371383,5.41320907037827,5.09548121808872
"2810408I11Rik",3.35931806776021,3.31480474071946,3.52640352997927,3.58656413458727,3.22848762086146,3.16692743396228,3.32612314945266,3.27507024103669
"Dynlt1f",4.37328848993307,4.21000228476725,4.21129224303259,4.40555789146623,3.8903370341972,4.03700771170509,4.15347105865124,4.14817823596613
"Meak7",4.34979119821655,4.18490356690046,3.99415558354173,3.93703572965814,3.95707312195419,4.0222328455936,4.2151569003867,4.13847639173278
"Cotl1",8.34076915902661,8.28795931017629,8.4445043509533,8.214765616595,8.0367603427854,7.8942147685771,8.38798862018667,8.11378470818922
"Tprn",5.71628205864494,5.76272669021591,5.76574245119251,5.32734616393799,4.85058363092343,4.89629925807737,5.14002189913107,5.08405570735425
"Sirt4",4.1343406129141,4.32052333288463,3.98905377815095,3.99103103097936,4.02480853662458,3.98185207165189,4.12418263460073,4.26061762363684
"Rbm14",6.33948792087661,6.5090804919044,6.3113655074349,5.71283440162592,4.74063525007971,4.88738593938873,5.03709819249327,5.06605124046162
"Nradd",4.12204130767931,3.90966620258266,3.67125808470745,4.37167295771455,4.73759289770788,4.95834088629085,5.19734193076045,4.96674575057091
"Slc35a4",7.48952592983517,7.46078927605102,7.27725753453931,7.17914141640856,6.34279258447191,6.45944275323462,6.67490791920868,6.6813346852753
"Nup35",5.44979515855294,5.32836472081283,5.39616142519295,5.8208897836514,4.62757740697796,4.87153445989097,5.0150729036108,4.95574952452488
"Rtp4",5.73623263006689,5.8517677917355,6.38422716705763,5.916583610363,5.52370185374147,5.79953662434302,5.89245004866361,5.96617471983995
"Ccl9",7.52788144441917,7.4328674093408,7.62661040834607,7.85263382653846,11.2171011013467,11.0164752824948,11.3087199490765,11.519881251266
"Dusp12",3.50596611303906,3.4765955221588,3.33163080367977,3.81461822306238,3.68857835497942,3.68942132275701,3.82514947715838,3.87404412253697
"Mfsd5",7.30248027519356,7.16082562084179,6.93831550894373,6.93648091856315,6.15240109079215,6.45731280583067,6.68762165164427,6.47206986026755
"Fcgr4",3.17088357756913,3.03760316676145,3.1569718402589,3.23430756689578,3.766021652046,3.70134651294767,3.84081313899568,3.95654386021254
"Psmb2",9.10529233857692,9.08181736636036,9.4057494685899,9.01180477517798,8.94790016831745,8.94138161512799,9.22468713888173,9.24857453100624
"Gchfr",5.49926605199053,4.6745002416528,4.25768879675523,5.6906646844923,4.8540117749422,4.99090270514097,5.31998651680738,4.97988488596866
"Sf3a2",7.41316640152324,7.57888175246912,7.96661219661364,6.78494700382777,5.8152270305702,5.98472496859654,6.18395721569777,6.15167846076244
"Ppih",4.85053363527698,4.90207303428153,5.04440568105231,5.36619373160828,4.45060948191365,4.33127959448697,4.51945774336028,4.69064611046161
"Ssna1",7.0137313621454,6.50074371899356,6.38659372864653,7.47566747440723,6.73352079772324,6.6848572980206,7.09555278418715,6.86918127181202
"Slc9a9",4.04626768671428,4.16500610170769,3.63604156572366,3.54750974345853,2.82168475961832,2.90426131971854,2.85414025987753,2.96378066175952
"Hsp90aa1",8.4594992509821,8.90363248930685,9.45053348519331,9.50919529108915,9.22660412395356,9.35926308938861,9.45452609451469,9.7069213058037
"Urod",6.2418996932371,5.9493713012053,5.66641572491321,6.20209218051864,5.18260867995415,5.35431270832084,5.50763423702034,5.53236993999461
"Ssb",7.81394869784606,8.37871325346234,9.0270467963382,8.27566416757442,8.03134259662867,8.00170650390207,7.94792111301564,8.59643618805321
"Efemp2",3.64918865755143,3.62566346701137,3.38304480215224,3.44723628633007,3.09927691340072,3.33871741066651,3.30377859913062,3.34959712165633
"Ppp1r11",6.78732624508794,6.77202710993307,6.8608626374572,6.95130610237686,7.34876497767996,7.31264319519397,7.6142111951423,7.61315373690483
"Tmem134",5.97651883076779,5.89207229551124,5.36561755801061,5.8415921473844,6.07644653559208,6.0911154811953,6.32367321903792,6.37972855057557
"Uchl3",5.88152250506798,5.92977993193451,6.3128877247219,6.21097391358004,6.01756377457719,5.88984933088408,6.1907588914812,6.2523561274403
"Gm3375",8.59662596888926,7.96640589599808,7.18147697465315,9.02352963199333,8.77390244202251,8.83656294612534,9.24556989790745,8.91838049971665
"Psmd12",7.39864895239976,7.49810695580568,7.8962452363106,7.70674561376747,7.73312147423149,7.83514276601244,7.93873349269441,8.19111211874884
"Rbm38",5.8776856837344,6.00344550974629,6.18676080194463,5.5330514398904,4.82451454664357,4.7902889797247,5.09348449392793,4.98204759823352
"Ccdc85b",4.54463482143281,4.26639446674536,3.85392488108669,4.7301905949295,4.34612624485628,4.26481438539111,4.52886588108297,4.49597599293249
"Haus7",5.95593944002042,5.87642766998299,6.02632580965262,6.09686093237551,5.75400503763439,5.68058421544757,5.99554729666787,5.96047688264971
"Aimp2",6.88388178878357,7.17073434170292,7.50587673029734,6.64026046062219,6.09299887848252,6.16825618118212,6.37659433726581,6.42028651010683
"ND4",10.7591621759291,11.3055624116427,12.7809817750081,11.6340875263971,9.59828797147753,9.86014715122358,9.77883297210191,10.2366745363384
"Hmox2",6.86384787792507,6.64929431291245,6.51335923518605,6.66405500724349,6.44380014103342,6.48517800757407,6.71481006090314,6.75897063481014
"Cog8",5.4018478605725,5.4897932271428,5.35050137544573,5.19706485588611,4.72766514552966,4.8785419691982,5.07228963101987,4.99581404326335
"H13",6.33845816789482,6.39014738727713,6.7210535641071,6.34715405249346,6.06877652716501,6.13492939125447,6.38294637697781,6.35386961324076
"Tbc1d7",4.4288287666967,4.27913500103929,3.98457047516381,4.27968340005472,3.98065104668746,3.93518703280857,4.07473355631234,4.20331359819683
"Nol12",5.22195174628513,5.22549233968995,5.31933980685929,5.46019452536401,4.93172040610934,5.0554000032222,5.26600125070745,5.19634273433437
"Rnf113a2",6.5740589620082,6.51778461766443,6.43484603129566,6.57780124210335,6.11402658986922,6.21280740065182,6.3369826473851,6.52122291448704
"Cbr4",3.6901444389812,3.67474598775258,3.57277871800571,3.92388368602714,3.78604072667388,3.91377586688542,4.009697982701,4.03538607485706
"Alas1",5.10866581700539,5.02736447500065,4.91764794998014,4.87313811835466,4.55955630404648,4.72041993699537,4.89234865570423,4.83458903131174
"Acyp1",4.5990999104316,4.40906240654247,4.192796191435,4.96488974547603,4.076386003848,3.94611638695996,4.19388392164129,4.2035244865124
"Clic1",9.61495159124312,9.55395527394536,9.78985037367787,9.64980705219468,9.6395230372256,9.6127676980054,9.93773229046247,9.88961034038553
"Mdk",3.06259997952743,3.20171906807038,3.16634989286241,3.54970210415806,2.75472304056298,2.93917906198298,2.966124681534,2.81041397546269
"Mcrip2",5.88399379756133,5.82507813615072,5.71792750318946,5.9608288173348,5.91222672657605,5.71966897313347,6.08219944827864,6.07971784657015
"Fancb",3.8278558438724,3.95077855541979,4.33892421821473,4.25628707655173,3.33570125442558,3.58969886175018,3.61950618420863,3.58001157395525
"Rfxank",3.74614463337131,3.83567867163205,4.01424877525822,3.86470793730088,3.77156156145058,3.75431474348655,3.96714561593874,3.88446619011939
"Gm9844",3.04394576387007,2.85902898277555,2.86798200379054,3.58205189145405,3.09848192699385,2.93373535424467,3.30520302454258,2.83439147425755
"Bid",7.02630703671236,6.98972748780783,7.08110768839301,6.88607896805508,5.71110136900287,5.8178759263656,6.09753764564852,5.94392469012366
"Creb3",5.57686914231314,5.36119680579416,5.13834619510826,5.75747813570359,6.11320780970321,6.17086210410908,6.49553293259897,6.31213711486405
"Lzts2",5.72007508108272,5.68963888124334,4.79864554449124,5.25208973878973,4.6538003814208,4.8947744252113,5.05414080629776,4.9546918792664
"1810058I24Rik",5.28820450883099,5.02140041267255,5.20871027850988,5.23081382298384,4.48703733465459,4.52789459893044,4.74400335620186,4.70037602158433
"Sumf2",4.01764053603709,4.22106660362137,3.81405207593917,3.79579090177531,3.96867021052914,4.02893667039153,4.17450401769504,4.18866071471585
"Rbm12",3.89843154416222,3.82599183806612,3.56981713975531,4.15593554152008,3.13256204478724,3.22419771712428,3.26169589166525,3.2881757737358
"Mrpl48",4.60162657300364,4.41922882978633,4.36556330625441,4.88077317701957,4.568957943437,4.49209497544704,4.7097407723815,4.78520306929632
"Comtd1",3.4478204757729,3.37051289738356,3.30161264616995,3.45357663224572,3.19236768873071,3.21712643833179,3.33109644740001,3.27658587387925
"Mrpl36",7.50948952420397,7.33664629675312,7.3192727667311,7.5785972111859,6.73627199816634,6.77041427989219,7.01024712722121,7.04153687941262
"Rrp15",5.7346013340744,5.79257000160274,6.0635260382468,5.99497817458825,6.33022796750576,6.39825376130487,6.58271267203102,6.68093135578975
"BC004004",4.28192829170846,4.27675186178748,4.27893663019489,4.28849496541789,4.09304001069027,4.09964591380409,4.25550527736133,4.31589810026095
"Pusl1",4.54620451003968,4.41185522903583,4.25095952019963,4.43345499809894,3.88731319304707,3.97125042667486,4.17719820125053,4.02913258577652
"Nif3l1",4.57834805060189,4.57161352660419,4.57727083070035,4.53943686715794,4.27425023873662,4.4370467135632,4.59606920138795,4.52712698824843
"Zbp1",2.9355378595009,2.99867544481833,3.02245842649328,2.97865178569676,6.48177154457631,6.47585671853414,6.7728637142744,6.72103982533431
"Xrcc6",6.07110120150363,6.20851280808544,6.30204284589168,6.0932330321282,5.28436775666801,5.4728118888044,5.53644445170025,5.71596498734845
"Sp110",5.08530472328624,5.17475534173338,5.6151252653917,5.02302712695993,5.17673346494274,5.13567247055554,5.35627888681047,5.43806339835179
"Exosc7",4.73156606244158,4.57740562952454,4.42438719108184,5.16760920138374,4.76602486729829,4.84341072449188,5.13884867780453,4.91330703279822
"Cnpy2",6.6581879063639,6.46076138954397,6.37447842948826,6.8100252244626,6.07234771262772,6.17364634256436,6.42619846728094,6.34367583090694
"Oxld1",5.51348129236945,5.4198409994537,5.20371661964009,5.59140814793195,5.2567660712228,5.37936335781619,5.65619893678828,5.46131924756903
"Coa3",7.63646487933546,7.27456978842482,7.01837874888039,7.76569513350058,7.22517313038259,7.31153130006618,7.67071709750534,7.40056166841198
"Fam207a",6.22311364222237,6.21501788629262,6.1755204682043,6.08815666256284,5.71656021267657,5.75634949208964,5.93481827556788,6.04758204197534
"Exoc3",5.4179979538823,5.4544927010545,5.551357167653,5.42788983968816,5.210374751064,5.40369064371528,5.5090921719225,5.59659720309666
"Sf3b4",8.19293653092309,8.25260168797184,8.77403626784203,7.98068698730305,7.56252842049634,7.65118591292472,7.92410092339999,7.84122655245748
"Cebpd",4.51696535226032,4.37966011918593,4.18880656102071,4.37965493156347,5.41378981980399,5.61131759994834,5.8147229653699,5.70991787254973
"Zfp27",3.73803646133038,3.95728980255648,3.96922678548767,3.78256751560685,3.29079877538402,3.34917895771904,3.40796187487978,3.45999883236926
"E130311K13Rik",3.72488168635217,3.78770937211234,3.87905480973902,3.70591980839323,3.72639352497861,3.96686610246234,3.94253981682743,4.09293346620029
"Trafd1",5.13341291476884,5.16636385306629,5.01919066325053,5.06960370011487,5.04053953915789,5.36320770106183,5.43545549060233,5.46311670992867
"Ctse",5.3892753851683,5.32247194973041,5.65067431641204,5.19474585173538,3.9492498945812,3.94474396575292,4.14061154911727,4.10516724816395
"Uqcrb",7.35143634117366,7.32293883468223,7.91971368894182,7.83493348251407,7.70526342339791,7.72520608394483,7.87779829206069,8.09945085760043
"Psma4",7.56209356399409,7.56618935425479,8.10133011220316,8.05981544394987,8.04238767698083,7.99494407714,8.24132207348698,8.35180611693646
"Nfam1",5.78950660530183,5.83448528229196,5.63856877906661,5.27439102172599,4.29297625466638,4.33746386289068,4.49529868188279,4.53676045049475
"Gins2",5.46861339074897,5.34779634320032,5.06762640515162,5.42612270667235,4.47262185467871,4.33915752250497,4.61200434470817,4.61668035670208
"Slc22a17",3.66430525872585,3.50963361763029,3.42974633295913,3.6308595298806,3.3824637860337,3.45456532209655,3.53871961272403,3.54866790566258
"Mtg1",5.06750170652065,4.89510186996434,4.83988944035154,5.09178566875592,5.00665843754314,5.15073475354447,5.39289796758422,5.2292881491869
"Bad",3.96644850596843,3.75196656506152,3.5157552624731,4.11531850707802,3.72481292218213,3.79505421169412,3.93849489410122,3.90008613661002
"Usp21",5.386170258595,5.44653899668317,5.326737973649,5.20126690445485,4.80804256723164,4.9657509098711,5.12545598628032,5.10603938740399
"Lrp11",4.28128056711734,4.24979898262641,3.91744903654418,3.88295312738039,3.8783297747572,4.18119884385727,4.20116132769468,4.23411791932195
"Phf11a",2.87048271720747,2.99228753022304,2.9834135108242,3.14254025297555,4.45624573197069,4.29823696914074,4.61854311009144,4.54816276863299
"Nup43",5.48912118099686,5.50523666651372,5.73215921369385,6.08851944610692,5.35260316733016,5.34210293389395,5.51977103151524,5.65862131859267
"Tor4a",6.74856960796193,6.79371496551158,6.49884951450833,6.42692535821542,5.19940737412725,5.53165060378157,5.63525480405412,5.59580668101048
"Csrp1",7.39030123437217,7.45042824127656,7.36422633345046,7.1890472266031,5.91278816427265,5.90323208950102,6.14407294531329,6.18297111503045
"Zfp825",4.18727301376243,4.54847151712804,4.68869748082082,4.707157512223,3.53140338115055,3.7324624191647,3.80595231032314,3.75540207786821
"Mboat1",5.05796274050768,5.11501575594522,5.02180233097385,4.90499566326611,3.58892802809606,3.63004038134009,3.75061846512118,3.75753531423384
"Gm5905",5.44234319550122,5.09711435868373,4.94890103046219,5.69352870652824,5.46347657436533,5.36619117818536,5.71412651004435,5.60210365850108
"Slc35b2",6.81659990839783,6.68925819396033,6.21190027856544,6.67868752128003,5.92812377189488,6.01017415372999,6.27813762105219,6.16774754791549
"Cdk5rap1",4.55788676312478,4.58140235701498,4.37094768571599,4.53406999570335,4.29301574512696,4.36015560666388,4.50374677243544,4.54880826829795
"Zfyve19",5.09078087199209,5.16174268502529,4.91715824370498,4.86258812715715,4.67678520572992,4.65552942784162,4.9213156816941,4.84278028989992
"Wdr18",6.17674609786991,6.02851241262137,5.74098799440275,6.25805122093898,5.6540736737533,5.72684375669552,6.04408291161172,5.82447223561855
"Mrps26",6.70954971515049,6.58110942108381,6.11813625331762,6.78164247779687,5.79171176620507,5.85935511332528,6.12464648037199,6.02795356486148
"Fbxo7",4.04258732142037,4.05542473937808,3.95083502167278,3.98365934992531,3.76768502164917,3.8520386429564,4.02364732740536,3.91808198564354
"Alad",6.7284953161132,6.5762680537693,6.34909867477385,6.5574894921885,5.79738945491686,5.97465852331496,6.23787230810761,6.03416284142364
"Dynlrb1",7.90231039002774,8.03382270728134,8.97636250296817,8.04524278162922,7.83114316584239,7.76077285628256,8.01425161319231,8.12543123192455
