gene_id	GCK1.1	GCK2	GCK3	control1.1	control2	control3	dex1.1	dex2	dex3
ENSG00000147381.11_4	0	0	0	0	0	0	0	0	0
ENSG00000201287.1	0	0	0	0	0	0	0	0	0
ENSG00000287394.1_2	0	0	0	0	0	0	0	0	0
ENSG00000287038.1_1	0	0	0	0	0	0	0	0	0
ENSG00000261553.5_7	2027	1474	0	3325	64	1159	705	1704	795
ENSG00000109819.9_5	3	0	0	0	12	0	8	48	0
ENSG00000220139.1_5	0	0	0	0	0	0	0	0	0
ENSG00000163959.10_7	52	11	9	18	0	20	22	8	0
ENSG00000213523.10_7	33977	22232	15982	30469	20359	28514	21360	25058	23733
ENSG00000229491.5_6	0	0	0	0	0	0	0	0	0
ENSG00000141428.17_6	152	242	136	226	121	245	155	266	334
ENSG00000126775.9_5	80	61	54	135	36	55	55	165	52
ENSG00000279940.1_5	0	0	0	0	0	0	0	0	0
ENSG00000224478.3_8	0	0	0	0	0	0	0	0	0
ENSG00000102043.16_6	32	18	24	53	16	56	42	65	0
ENSG00000215021.9_5	2622	2259	1190	2964	1643	1736	2108	2113	1989
ENSG00000258556.1_6	0	0	0	0	0	0	0	0	0
ENSG00000267612.1_6	0	0	0	0	0	0	0	0	0
ENSG00000180901.11_4	552	298	292	534	265	446	418	325	329
ENSG00000146414.16_7	83	100	51	86	63	98	50	107	44
ENSG00000146054.18_5	0	3	0	3	0	0	0	10	0
ENSG00000181097.5_9	0	0	0	0	0	0	0	0	0
ENSG00000270996.1_7	0	2	0	0	0	0	0	0	0
ENSG00000211956.2_4	0	0	0	0	0	0	0	0	0
ENSG00000256904.1_8	0	0	0	1	0	0	0	0	0
ENSG00000122550.18_5	524	367	420	563	317	608	350	585	627
ENSG00000220984.1	0	0	0	0	0	0	0	0	0
ENSG00000243721.1_4	3	15	1	6	0	13	2	4	0
ENSG00000232648.4_8	6	0	0	0	0	8	0	4	0
ENSG00000130598.16_4	0	0	0	0	0	0	0	0	0
ENSG00000185352.8_4	30	28	0	46	11	11	59	7	0
ENSG00000278263.2_8	0	0	0	0	0	0	0	0	0
ENSG00000251149.1_4	0	0	0	0	0	0	0	0	0
ENSG00000242795.2_8	0	16	0	1	2	2	0	3	9
ENSG00000169967.16_4	245	338	178	514	189	344	258	408	312
ENSG00000239893.2_7	0	0	0	0	0	0	0	0	0
ENSG00000225588.2_4	0	0	0	0	0	0	0	0	0
ENSG00000279226.1_5	0	0	0	0	0	0	0	0	0
ENSG00000223117.1	0	0	0	0	0	0	0	0	0
ENSG00000286212.2_4	0	0	0	0	0	0	0	0	0
ENSG00000268555.2_9	0	0	0	0	0	0	0	0	0
ENSG00000184731.6_5	0	0	0	0	0	0	0	16	0
ENSG00000261064.1_7	93	47	23	14	77	37	41	44	29
ENSG00000199540.1	0	0	0	0	0	0	0	0	0
ENSG00000270736.1_5	0	0	0	0	0	0	0	0	0
ENSG00000223459.6_6	87	48	58	130	37	64	149	18	67
ENSG00000239365.2_5	0	0	0	0	0	0	0	0	0
ENSG00000233810.1_5	0	0	0	0	0	0	0	0	0
ENSG00000272627.1_7	0	0	0	0	0	0	0	0	0
ENSG00000224300.1_2	0	0	0	0	0	0	0	0	0
ENSG00000241257.1_5	0	0	0	0	0	0	0	0	0
ENSG00000225224.1_4	0	3	4	10	8	4	0	6	0
ENSG00000119760.16_5	1387	941	762	1627	749	1301	949	1584	878
ENSG00000261052.6_7	159	116	15	81	28	90	82	5	1
ENSG00000199550.1	0	0	0	0	0	0	0	2	0
ENSG00000250722.6_9	337	885	130	663	438	245	1067	983	108
ENSG00000259060.7_8	0	0	0	0	0	0	0	0	0
ENSG00000135932.11_4	173	194	70	398	97	34	165	452	183
ENSG00000250451.5_6	0	0	4	0	0	3	3	0	0
ENSG00000285594.1_3	0	0	0	0	0	0	0	0	0
ENSG00000231985.1_6	0	0	0	0	0	0	0	0	0
ENSG00000230461.9_9	0	0	0	0	0	0	0	0	0
ENSG00000224353.2_5	0	0	0	0	0	0	0	0	0
ENSG00000259527.2_4	0	0	0	0	0	0	0	0	0
ENSG00000224149.1_8	0	0	0	0	0	0	0	0	0
ENSG00000080823.23_6	551	445	783	565	264	971	404	373	1206
ENSG00000201080.1	0	0	0	0	0	0	0	0	0
ENSG00000226764.2_8	0	0	0	0	0	0	0	0	0
ENSG00000167183.3_5	0	0	0	0	0	0	0	0	0
ENSG00000255726.1_5	0	0	0	0	0	0	0	0	0
ENSG00000254080.1_7	0	0	0	0	0	0	0	0	0
ENSG00000270433.1_6	0	0	0	0	0	0	0	0	0
ENSG00000223649.1_6	0	0	0	0	0	0	0	0	0
ENSG00000180182.11_5	187	152	79	275	86	228	88	306	128
ENSG00000226222.3_7	0	0	0	0	0	0	0	0	0
ENSG00000137812.20_8	78	31	155	194	69	271	105	104	224
ENSG00000243927.6_5	7447	2897	8442	9866	3238	12651	2414	8079	4868
ENSG00000138650.9_5	36	9	0	27	4	0	0	0	0
ENSG00000130340.16_5	1674	705	623	2480	1687	1566	733	3249	544
ENSG00000273093.1_6	0	0	0	0	0	0	0	0	0
ENSG00000240069.1_5	2	0	0	39	2	2	15	0	8
ENSG00000206977.1	0	0	0	0	0	0	0	0	0
ENSG00000270226.1_5	0	0	0	0	0	0	0	0	0
ENSG00000213956.4_5	0	0	0	0	0	0	0	0	0
ENSG00000105341.18_8	2265	1691	1792	2077	1115	2330	1796	1345	2641
ENSG00000178026.13_5	137	33	14	106	92	36	59	70	33
ENSG00000224834.1_4	0	0	0	0	0	0	0	0	0
ENSG00000228800.1_7	0	0	0	0	0	0	0	0	0
ENSG00000228852.6_10	0	0	0	0	0	0	4	0	0
ENSG00000287649.1_2	0	0	0	8	0	0	0	0	0
ENSG00000275410.5_6	0	0	0	0	0	5	0	0	0
ENSG00000238564.1	0	0	0	0	0	0	0	0	0
ENSG00000183742.13_6	0	0	0	0	0	0	0	0	0
ENSG00000250129.5_8	0	0	0	0	0	0	0	0	0
ENSG00000090612.22_8	155	264	137	358	124	206	145	325	140
ENSG00000230553.1	0	0	0	0	0	0	0	0	0
ENSG00000251938.1	0	0	0	0	0	0	0	0	0
ENSG00000287730.1_1	0	0	0	0	0	0	0	0	0
ENSG00000249301.1_5	0	0	0	0	0	0	0	0	0
ENSG00000206172.8_4	0	0	0	6	0	0	0	15	0
ENSG00000201899.1	0	0	0	0	0	0	0	0	0
ENSG00000197483.10_5	7	0	0	4	4	0	12	0	4
ENSG00000114446.5_8	3417	2539	3073	5222	1648	4390	1900	4522	2986
ENSG00000113088.6_4	4	0	0	8	0	0	10	0	4
ENSG00000129749.3_6	0	8	15	0	8	13	0	0	30
ENSG00000239264.9_6	256	1153	80	2214	165	307	1173	2347	473
ENSG00000237784.1_5	0	0	0	0	0	0	0	0	0
ENSG00000276520.1_6	0	0	0	0	0	0	0	0	0
ENSG00000248895.1_6	0	0	0	0	0	0	0	0	0
ENSG00000224953.1_4	0	0	0	0	0	0	0	0	0
ENSG00000255171.7_7	0	0	0	0	0	0	0	0	0
ENSG00000258439.1_6	0	0	0	0	0	0	0	0	0
ENSG00000266718.2_7	0	0	0	0	0	0	0	0	0
ENSG00000169375.16_8	531	493	317	497	342	573	335	807	364
ENSG00000189042.13_5	98	71	23	80	65	51	35	122	19
ENSG00000254460.1_8	0	0	0	0	0	0	0	0	0
ENSG00000206978.1	0	0	0	0	0	0	0	0	0
ENSG00000179083.6_3	27	13	8	76	27	13	14	72	0
ENSG00000201678.1	4	2	0	6	2	4	5	4	0
ENSG00000252096.1	0	0	0	2	0	0	0	0	0
ENSG00000178412.4_9	0	0	0	0	0	0	2	0	0
ENSG00000231902.2_8	0	0	0	0	0	0	0	0	0
ENSG00000173947.14_5	223	420	593	424	439	778	178	798	267
ENSG00000275084.3_4	1	0	2	3	0	4	0	2	2
ENSG00000198933.9_6	189	109	75	141	132	82	252	101	87
ENSG00000261038.1_6	0	0	0	0	0	0	0	0	0
ENSG00000265400.1_6	0	0	0	0	0	0	0	0	0
ENSG00000281072.1_2	0	4	0	0	0	2	0	0	2
ENSG00000201289.1	0	0	0	0	0	0	0	0	0
ENSG00000164683.18_6	0	4	0	0	0	0	0	0	0
ENSG00000272634.2_5	0	0	0	0	0	0	0	0	0
ENSG00000235435.1_8	0	0	0	0	0	0	0	0	0
ENSG00000117479.15_8	4	34	9	16	7	12	27	20	8
ENSG00000252222.1	0	0	0	0	0	0	0	0	0
ENSG00000170876.8_4	1280	1081	923	1242	716	1518	1420	864	1602
ENSG00000252102.1	0	0	0	0	0	0	0	0	0
ENSG00000250699.1_8	0	0	0	0	0	0	0	0	0
ENSG00000207808.1	0	0	0	0	0	0	0	0	0
ENSG00000285652.1_3	0	0	0	0	0	0	0	0	0
ENSG00000238542.1	0	0	0	0	0	0	0	0	0
ENSG00000138468.16_6	67	37	43	96	53	99	64	119	61
ENSG00000207278.1	0	0	0	0	0	0	0	0	0
ENSG00000161904.12_7	3	0	11	0	10	0	0	5	0
ENSG00000242136.1_6	0	0	0	0	0	0	0	0	0
ENSG00000237306.1_4	0	0	0	0	0	0	0	0	0
ENSG00000076258.10_4	16	14	34	40	0	0	35	70	8
ENSG00000137338.5_4	263	230	152	506	115	311	224	763	301
ENSG00000184879.4	0	0	0	0	0	0	0	0	0
ENSG00000233010.1_4	39	12	4	40	14	0	17	16	7
ENSG00000270371.1_5	0	0	0	0	0	0	0	0	0
ENSG00000128039.11_4	1170	1825	905	1272	801	1310	1246	1060	1755
ENSG00000088992.18_5	0	0	0	0	0	0	0	0	0
ENSG00000196236.13_4	63	230	171	233	83	271	184	336	278
ENSG00000149289.11_5	33	45	0	92	41	18	35	58	22
ENSG00000223563.1_6	0	0	0	0	0	0	0	0	0
ENSG00000181798.3_6	8	16	11	0	0	20	0	33	13
ENSG00000257060.7_7	0	0	0	0	0	0	0	0	0
ENSG00000215271.9_6	47	43	53	58	43	64	61	96	42
ENSG00000238276.6_7	0	0	0	0	0	0	0	0	0
ENSG00000158828.8_5	1904	1384	1131	2054	1481	1665	2387	1148	1265
ENSG00000267271.1_5	0	0	0	0	0	0	0	0	0
ENSG00000252702.1	0	0	0	0	0	0	0	0	0
ENSG00000235549.1_6	0	0	0	0	0	0	0	0	0
ENSG00000238039.1_8	0	0	0	0	0	10	0	2	0
ENSG00000185483.12_5	732	703	100	992	295	292	428	599	456
ENSG00000216127.1	0	0	0	0	0	0	0	0	0
ENSG00000166913.13_5	34458	21096	25336	49686	12219	37919	31307	29702	38317
ENSG00000242186.2_7	0	0	0	0	0	0	0	0	0
ENSG00000040633.13_6	494	429	386	572	390	636	461	765	499
ENSG00000237786.1_6	0	0	0	0	0	0	0	0	0
ENSG00000225488.3_9	0	0	0	0	0	0	0	0	0
ENSG00000129911.9_6	0	5	0	0	0	0	3	4	0
ENSG00000251452.2_6	0	0	0	0	0	0	0	0	0
ENSG00000242871.2	0	0	0	0	0	0	0	1	0
ENSG00000207119.1	0	0	0	5	0	0	0	0	0
ENSG00000207989.1	0	0	0	0	0	0	0	0	0
ENSG00000175920.18_5	0	0	10	4	0	9	0	0	0
ENSG00000237210.1_6	0	0	0	0	0	0	0	1	0
ENSG00000082556.13_7	0	0	0	0	0	0	0	0	0
ENSG00000234767.2_6	0	0	0	0	0	0	0	0	0
ENSG00000279801.1_7	5	13	7	0	0	1	0	3	4
ENSG00000248540.3_8	0	0	0	0	0	0	0	0	0
ENSG00000274837.1_5	0	0	0	0	0	0	0	0	0
ENSG00000287272.1_1	0	0	0	0	0	0	0	0	0
ENSG00000177596.1_7	0	0	0	0	0	0	0	0	0
ENSG00000264879.1	0	0	0	0	0	0	0	0	0
ENSG00000250159.7_8	8	31	26	21	21	31	32	29	17
ENSG00000266018.1	0	0	0	0	0	0	0	0	0
ENSG00000207832.1	0	0	0	0	0	0	0	0	0
ENSG00000170927.15_5	0	0	0	0	0	0	0	0	0
ENSG00000222084.1	0	0	0	0	0	0	0	0	0
ENSG00000241790.2_5	1	1	0	1	1	1	1	1	1
ENSG00000271596.1_6	0	0	0	0	0	0	0	0	0
ENSG00000134330.19_6	4801	6656	4457	6221	4834	6972	4200	11393	5749
ENSG00000280268.1_6	0	1	0	0	1	0	0	0	0
ENSG00000205667.3_3	0	0	0	0	0	0	0	0	0
ENSG00000253646.1_6	0	0	0	0	0	0	0	0	0
ENSG00000252059.2	0	0	0	0	0	0	0	0	0
ENSG00000272855.1_6	0	0	0	0	0	0	0	0	0
ENSG00000251971.1	0	0	0	0	0	0	0	0	0
ENSG00000138777.20_8	2038	2295	1906	2960	1313	2626	1584	3159	2260
ENSG00000159167.12_5	492	1182	785	539	709	1833	196	1167	595
ENSG00000270835.2_6	0	0	0	0	0	0	0	0	0
ENSG00000225960.1_6	0	0	0	0	0	0	0	0	0
ENSG00000207331.1	0	0	0	0	2	0	0	0	0
ENSG00000145220.14_7	715	1034	602	1226	384	1169	619	1437	1590
ENSG00000272195.1_6	0	0	0	10	0	0	0	0	0
ENSG00000287171.1_2	0	0	0	0	0	0	0	0	0
ENSG00000207756.1	0	0	0	0	0	0	0	0	0
ENSG00000279299.1_1	0	0	0	0	0	0	0	0	0
ENSG00000166164.15_7	507	557	255	1092	334	700	599	1389	480
ENSG00000236646.1_5	0	0	0	0	0	0	0	0	0
ENSG00000163631.17_9	0	0	0	0	5	0	0	0	0
ENSG00000143621.17_5	33446	26258	21972	37801	20096	34404	23710	32216	36271
ENSG00000226998.1_5	0	0	0	0	0	0	0	0	0
ENSG00000095383.20_7	1058	934	828	886	1155	1335	911	1029	627
ENSG00000227195.11_9	0	0	0	0	0	0	0	15	0
ENSG00000047056.16_6	209	117	69	297	139	129	138	269	125
ENSG00000286825.1_3	0	0	0	0	0	0	0	0	0
ENSG00000165682.14_7	0	0	0	0	0	0	0	0	0
ENSG00000158555.15_6	53	91	37	65	57	76	69	16	52
ENSG00000224051.7_4	118	23	66	96	71	31	126	38	84
ENSG00000251308.1_4	0	0	0	0	0	0	0	0	0
ENSG00000215102.2_4	6	0	0	0	0	0	0	2	0
ENSG00000239704.11_7	0	0	0	0	0	1	0	2	0
ENSG00000286256.2_4	0	0	0	0	0	0	0	0	0
ENSG00000277710.2_2	0	0	0	0	0	0	0	0	0
ENSG00000186260.17_5	96	130	90	211	89	266	48	215	121
ENSG00000258959.2_7	0	0	0	0	0	0	0	0	0
ENSG00000161914.10_7	0	0	0	0	0	0	5	0	0
ENSG00000185344.14_5	82	143	29	95	75	71	56	168	82
ENSG00000034713.8_4	1403	1331	1764	2047	785	2005	1498	1911	1668
ENSG00000251193.1_6	0	0	0	0	0	0	0	0	0
ENSG00000207092.1	0	0	0	0	0	0	0	0	0
ENSG00000241037.2	0	0	0	0	0	0	0	0	0
ENSG00000168803.15_4	320	386	199	639	180	470	307	805	331
ENSG00000231096.1_5	0	0	0	0	0	0	0	0	0
ENSG00000224057.1_7	0	0	0	2	0	5	0	0	0
ENSG00000275945.1_4	0	0	0	0	0	1	1	0	0
ENSG00000236762.1_6	0	0	0	0	0	0	0	0	36
ENSG00000181418.8_5	0	0	0	0	0	0	0	0	0
ENSG00000185774.16_7	0	0	0	0	0	0	0	0	0
ENSG00000150551.11_5	0	0	0	0	0	5	0	3	0
ENSG00000278859.1_5	0	0	0	0	0	0	0	8	0
ENSG00000271154.1_5	0	0	0	0	0	0	0	0	0
ENSG00000254614.2_8	4	0	0	0	0	0	0	0	0
ENSG00000233436.7_7	0	0	5	0	0	0	0	0	5
ENSG00000261845.2_6	0	0	0	0	0	0	0	0	0
ENSG00000223490.2_5	0	0	0	0	0	0	0	0	0
ENSG00000272395.7_6	0	0	0	0	0	0	0	0	0
ENSG00000185633.10_4	97	779	350	58	305	183	26	181	272
ENSG00000204842.18_10	862	633	270	793	441	649	595	886	338
ENSG00000233330.1_8	0	0	6	0	0	0	0	0	0
ENSG00000237880.2_7	0	0	0	0	0	0	0	0	0
ENSG00000147955.17_5	5239	3986	1967	5569	3023	3487	5176	2966	3250
ENSG00000256142.1	25	13	45	70	29	49	36	37	4
ENSG00000116774.12_4	2080	2121	1334	2547	1017	1689	1647	1748	1173
ENSG00000177693.4_4	0	0	0	0	0	0	0	0	0
ENSG00000069431.11_5	0	18	11	38	11	24	7	27	16
ENSG00000273456.1_7	0	30	6	12	10	12	10	17	3
ENSG00000261334.1_6	0	0	0	0	0	0	0	0	0
ENSG00000264925.1	0	0	0	0	0	0	0	0	0
ENSG00000130707.18_4	575	516	296	503	499	392	285	533	180
ENSG00000248308.1_5	0	0	0	0	0	0	0	0	0
ENSG00000250361.9_8	8	0	0	0	0	0	0	0	0
ENSG00000224637.1_4	0	0	0	0	0	0	0	0	0
ENSG00000164691.18_5	0	0	4	0	0	0	0	0	0
ENSG00000106538.10_5	25	63	64	16	14	21	8	13	16
ENSG00000252530.1	0	0	0	0	0	0	0	0	0
ENSG00000233978.1_7	0	0	0	0	0	0	0	0	0
ENSG00000197882.3_2	0	0	0	0	0	0	0	0	0
ENSG00000222067.1	0	0	0	0	0	0	0	0	0
ENSG00000229743.4_9	0	0	0	0	0	0	0	0	0
ENSG00000146083.12_5	0	11	6	23	7	33	22	0	16
ENSG00000168438.15_5	187	190	183	203	187	256	132	238	185
ENSG00000257754.1_6	0	0	0	0	0	0	0	0	0
ENSG00000263733.1_5	0	0	0	0	0	0	0	0	0
ENSG00000255550.1_8	0	0	0	0	0	0	0	0	0
ENSG00000134516.18_7	217	126	103	395	121	192	219	258	223
ENSG00000222493.1	0	0	0	0	0	0	0	3	0
ENSG00000230292.5_7	0	0	0	0	0	0	0	0	0
ENSG00000092330.18_9	2017	1067	1203	2075	904	1332	1236	1274	1134
ENSG00000159374.17_6	31	0	19	11	17	21	0	22	20
ENSG00000261807.2_6	0	0	0	0	0	0	0	0	0
ENSG00000239036.1	0	0	0	0	0	0	0	0	0
ENSG00000234047.1	0	0	0	0	0	0	0	0	0
ENSG00000259725.1_7	0	0	0	0	0	0	0	0	0
ENSG00000248507.1_2	0	0	0	0	0	0	0	0	0
ENSG00000136327.7_5	0	0	0	0	0	0	0	0	0
ENSG00000132535.21_7	8	8	24	13	0	13	11	8	2
ENSG00000100266.19_6	186	138	130	188	90	143	228	39	169
ENSG00000258304.1_5	0	0	0	0	0	0	0	0	0
ENSG00000135446.17_8	4760	3158	6039	4469	2273	6402	3012	2652	5000
ENSG00000100242.15_6	318	247	367	388	203	566	297	270	511
ENSG00000225557.1_6	0	0	0	0	0	0	0	0	0
ENSG00000235770.6_9	43	122	25	100	41	28	211	70	168
ENSG00000244187.8_5	918	537	1044	780	403	945	552	389	901
ENSG00000230295.1_4	0	0	0	0	0	0	0	0	0
ENSG00000244668.1_5	0	0	0	0	0	0	0	0	0
ENSG00000162377.6_5	611	503	430	885	409	769	740	641	904
ENSG00000205693.3_4	0	0	0	0	0	0	3	0	0
ENSG00000260598.1_3	0	0	0	0	0	0	0	0	0
ENSG00000264864.1	0	0	0	0	0	0	0	0	0
ENSG00000188042.8_6	1443	1134	1767	1991	1833	3348	786	3666	777
ENSG00000055208.19_6	108	144	79	228	181	143	149	345	182
ENSG00000263868.1	0	0	0	0	0	0	0	0	0
ENSG00000207642.1	0	0	0	3	0	1	5	0	0
ENSG00000125741.5_6	270	169	213	318	154	174	251	110	192
ENSG00000144283.21_6	822	622	387	1080	319	712	527	888	496
ENSG00000162434.13_6	834	1235	632	1366	778	1322	1103	2503	1029
ENSG00000272226.1_6	0	0	0	0	0	7	0	0	0
ENSG00000213117.4_6	0	0	0	0	0	0	0	0	0
ENSG00000262259.1_4	0	0	0	0	0	0	0	0	0
ENSG00000119411.11_4	0	0	0	4	0	0	0	0	0
ENSG00000263929.1	0	0	0	0	0	0	0	0	0
ENSG00000231232.4_5	0	0	0	0	0	0	0	0	0
ENSG00000022976.15_6	43	81	0	91	25	32	19	30	21
ENSG00000253164.5_6	0	0	0	5	0	0	0	0	0
ENSG00000225243.5_7	0	0	0	0	0	0	0	0	0
ENSG00000158104.11_5	51	28	0	14	47	0	49	27	13
ENSG00000232767.2_7	0	0	0	0	0	0	0	0	0
ENSG00000264612.1	0	0	0	0	0	0	0	0	0
ENSG00000077458.13_5	77	54	19	76	29	82	69	76	98
ENSG00000219790.3_5	6	0	7	0	0	6	0	0	0
ENSG00000212172.1	0	0	0	0	0	0	0	0	0
ENSG00000238601.1	0	0	0	0	0	0	0	0	0
ENSG00000231113.2_7	0	0	8	8	0	18	2	0	4
ENSG00000270443.1_6	0	0	0	0	0	0	0	0	0
ENSG00000278543.1_5	0	0	0	0	0	0	0	0	0
ENSG00000228051.1_5	0	0	0	0	0	0	0	0	0
ENSG00000151704.15_8	0	0	0	8	0	4	0	0	0
ENSG00000250642.3_7	0	0	0	0	0	0	0	0	0
ENSG00000234131.1_4	0	0	0	0	0	0	0	0	0
ENSG00000260279.4_8	80	93	35	159	45	61	32	144	83
ENSG00000229825.1	0	0	0	0	0	0	0	0	0
ENSG00000248588.2_8	0	0	0	0	0	0	0	0	0
ENSG00000271918.1_6	18	23	6	22	28	5	15	32	3
ENSG00000230470.1_7	0	0	0	0	0	0	0	0	0
ENSG00000268842.1_6	0	0	0	0	0	0	0	0	0
ENSG00000187185.4_8	0	0	0	0	0	0	0	0	0
ENSG00000139722.7_8	103	39	42	68	57	85	68	40	67
ENSG00000158019.20_9	2575	1776	1237	3208	1521	2089	1857	3135	1186
ENSG00000224789.1_7	0	0	0	0	0	0	0	0	0
ENSG00000272894.5_7	30	26	20	20	9	49	65	9	211
ENSG00000102924.12_5	0	0	0	0	0	0	0	0	0
ENSG00000165973.19_7	0	0	0	0	0	0	0	0	0
ENSG00000100941.9_4	479	557	364	644	379	685	482	666	783
ENSG00000220091.2_5	0	0	0	0	0	0	0	0	0
ENSG00000236768.1_5	0	0	0	0	0	0	2	0	1
ENSG00000207403.1	0	0	0	0	0	0	0	0	0
ENSG00000287931.1_2	0	0	0	0	0	0	0	0	0
ENSG00000232285.1_4	0	0	0	0	0	0	0	0	0
ENSG00000286399.1_1	0	0	0	0	0	0	0	0	0
ENSG00000172264.17_7	9	8	0	0	16	0	8	15	0
ENSG00000151893.15_6	2248	4586	1203	5432	2535	3747	3017	14216	2178
ENSG00000001630.17_9	111	5122	2333	10691	55	6141	5119	12300	5684
ENSG00000233321.2_9	0	0	0	7	0	0	0	0	0
ENSG00000261184.3_7	0	0	0	0	0	0	0	0	0
ENSG00000224475.1_5	0	0	0	0	0	0	0	0	0
ENSG00000005339.15_9	211	153	66	243	154	224	145	184	182
ENSG00000207431.1	0	0	0	0	0	0	0	0	0
ENSG00000264680.1	0	0	0	0	0	0	0	0	0
ENSG00000270914.1_6	0	0	0	0	0	0	0	0	0
ENSG00000205944.11_6	0	0	0	0	0	0	0	0	0
ENSG00000259247.1_2	0	0	0	0	0	0	0	0	0
ENSG00000170426.2_5	0	0	4	0	0	0	0	0	0
ENSG00000155792.10_4	74	93	93	93	23	94	71	80	58
ENSG00000183024.3_3	0	0	0	0	0	0	0	0	0
ENSG00000204710.2_2	0	0	0	0	0	0	0	0	0
ENSG00000126247.11_9	12949	10069	5580	13179	8482	9891	12140	10683	8103
ENSG00000207780.1	0	0	0	0	0	0	0	0	0
ENSG00000263279.1_6	0	0	0	0	0	0	0	0	0
ENSG00000183019.7_6	8	0	0	0	0	0	0	0	0
ENSG00000253701.1	0	0	0	0	0	0	0	0	0
ENSG00000170049.9_5	0	8	13	8	0	9	4	0	9
ENSG00000280444.1_5	0	0	0	0	0	0	0	0	0
ENSG00000203560.3_2	0	0	0	0	0	0	0	0	0
ENSG00000287378.1_2	0	0	0	4	0	0	4	0	0
ENSG00000261267.1_8	0	0	0	0	0	0	0	0	0
ENSG00000244158.1_7	6	0	0	0	0	0	0	0	0
ENSG00000258744.2_7	17	20	8	37	0	32	16	8	2
ENSG00000235957.1_2	6	6	5	0	2	4	4	2	0
ENSG00000265924.1	0	0	0	0	0	0	0	0	0
ENSG00000267313.7_8	50	0	0	91	0	0	8	0	0
ENSG00000220734.1_5	0	0	0	0	0	0	0	0	0
ENSG00000222389.1	0	0	0	0	0	0	0	0	0
ENSG00000216718.7_7	0	0	0	0	0	0	0	0	0
ENSG00000277075.2_4	0	1	0	8	0	2	0	0	0
ENSG00000229991.1_4	2	0	0	0	7	0	0	0	0
ENSG00000286907.1_2	0	0	0	0	0	0	0	0	0
ENSG00000255960.1_5	0	0	0	0	0	0	0	0	0
ENSG00000224257.1_6	0	0	0	0	0	0	0	0	0
ENSG00000283307.1_3	0	0	0	0	0	0	0	0	0
ENSG00000138629.16_7	6758	3897	5068	5904	3085	6138	5880	2702	5314
ENSG00000283324.1_5	0	0	0	4	15	0	0	12	0
ENSG00000271976.1_6	35	25	16	36	22	33	38	46	21
ENSG00000231898.9_9	0	0	0	0	0	0	0	0	0
ENSG00000077279.19_7	0	0	0	0	0	0	0	0	0
ENSG00000253862.1_2	0	0	0	0	0	0	0	0	0
ENSG00000248975.2_8	0	0	0	0	0	0	0	0	12
ENSG00000143952.20_5	61	140	60	273	78	214	71	277	123
ENSG00000156232.7_4	121	204	94	205	129	174	173	159	214
ENSG00000133958.13_5	0	1	0	0	0	5	4	12	2
ENSG00000258799.1_4	0	0	0	0	0	0	0	0	0
ENSG00000139233.7_6	2256	2936	2292	4206	1360	3639	2332	4013	4202
ENSG00000259774.1_6	0	0	0	0	2	0	0	0	0
ENSG00000265368.1	0	0	0	0	0	0	0	0	0
ENSG00000249829.2_7	0	0	0	0	0	4	0	0	0
ENSG00000253989.2_4	0	0	0	0	0	0	0	0	0
ENSG00000225096.3_7	354	28	4	435	43	9	233	140	9
ENSG00000273275.1_6	0	3	0	0	0	0	0	0	0
ENSG00000146856.14_6	52	63	56	184	37	98	50	47	87
ENSG00000205636.3_5	0	0	0	0	0	0	0	0	0
ENSG00000213302.3_5	0	0	0	0	0	0	0	0	0
ENSG00000249994.1_7	0	0	0	0	0	0	0	0	0
ENSG00000173273.16_4	156	207	68	201	115	149	95	208	144
ENSG00000175938.7_6	360	306	318	331	262	392	250	511	93
ENSG00000227006.2_8	0	0	0	0	0	0	0	0	0
ENSG00000219463.1_4	0	0	0	0	0	0	0	0	0
ENSG00000265139.1_8	0	0	0	0	0	0	0	0	0
ENSG00000202275.1	0	0	0	0	0	0	0	0	0
ENSG00000234073.1_2	0	0	0	0	0	0	0	0	0
ENSG00000167774.2_7	315	333	150	323	293	177	297	228	138
ENSG00000116667.14_6	498	487	308	776	157	524	264	691	389
ENSG00000287722.1_1	0	0	0	0	0	0	0	0	0
ENSG00000225969.2_6	184	114	65	180	110	138	139	96	108
ENSG00000236483.1_5	0	0	0	0	0	0	0	0	0
ENSG00000267686.2_8	0	0	0	0	0	0	0	0	9
ENSG00000182271.13_6	0	0	0	0	0	0	0	0	0
ENSG00000135248.15_7	15	12	0	0	0	0	7	0	0
ENSG00000225471.5_6	0	0	0	0	0	0	0	0	0
ENSG00000164403.14_5	16	9	6	32	11	0	11	12	20
ENSG00000249944.1_5	0	0	0	0	0	0	0	0	0
ENSG00000232869.2_3	0	0	0	0	0	0	0	0	0
ENSG00000143850.16_9	35	0	0	50	0	0	12	12	0
ENSG00000127529.7_4	0	0	0	0	0	0	0	0	0
ENSG00000128513.16_7	80	121	63	174	64	115	47	194	75
ENSG00000142173.16_6	3389	1363	1556	2714	1439	2253	3210	884	1573
ENSG00000241128.2_11	0	0	0	0	0	0	0	0	0
ENSG00000081026.19_5	60	73	50	143	34	72	67	45	84
ENSG00000252522.1	0	0	0	0	0	0	0	2	0
ENSG00000221629.1	0	0	0	0	0	0	0	0	0
ENSG00000207087.1	0	0	0	0	0	0	0	0	0
ENSG00000121742.19_9	0	0	0	0	0	0	0	0	0
ENSG00000266310.1	0	0	0	0	0	0	0	0	0
ENSG00000240031.1_3	0	0	0	0	0	0	0	0	0
